district_id;district_name;year;month;week;cases;population;area_km2;density;cases_per_100k
Q11;Quận 11;2023;11;45;56;209867.0;5.14;40.83;26.684
Q12;Quận 12;2023;11;45;160;620146.0;52.74;11.921;25.8
Q3;Quận 3;2023;11;45;30;190375.0;4.92;38.694;15.758
Q4;Quận 4;2023;11;45;40;175329.0;4.18;41.945;22.814
Q5;Quận 5;2023;11;45;42;159073.0;4.27;37.254;26.403
Q6;Quận 6;2023;11;45;54;233561.0;7.19;32.712;23.12
Q7;Quận 7;2023;11;45;81;360155.0;35.69;10.091;22.49
Q8;Quận 8;2023;11;45;96;424667.0;19.18;22.222;22.606
TB;Tân Bình;2023;11;45;119;474792.0;22.43;21.168;25.064
TP;Tân Phú;2023;11;45;97;485348.0;15.97;30.391;19.986
TD;Thủ Đức;2023;11;45;371;1169967.0;211.56;5.53;31.71
BC;Bình Chánh;2023;11;46;251;705508.0;252.69;2.793;35.577
BT;Bình Tân;2023;11;46;232;784173.0;52.02;15.074;29.585
BTH;Bình Thạnh;2023;11;46;121;499164.0;20.76;24.021;24.241
CG;Cần Giờ;2023;11;46;10;71526.0;704.45;102.0;13.981
CC;Củ Chi;2023;11;46;148;462047.0;434.77;1.063;32.031
GV;Gò Vấp;2023;11;46;133;676899.0;19.73;34.308;19.648
HM;Hóc Môn;2023;11;46;169;542243.0;109.17;4.967;31.167
NB;Nhà Bè;2023;11;46;60;206837.0;100.43;2.06;29.008
PN;Phú Nhuận;2023;11;46;25;163961.0;4.86;33.599;15.248
Q1;Quận 1;2023;11;46;35;142625.0;7.73;18.451;24.54
Q10;Quận 10;2023;11;46;33;234819.0;5.72;41.052;14.053
Q11;Quận 11;2023;11;46;40;209867.0;5.14;40.83;19.06
Q12;Quận 12;2023;11;46;158;620146.0;52.74;11.921;25.478
Q3;Quận 3;2023;11;46;22;190375.0;4.92;38.694;11.556
Q4;Quận 4;2023;11;46;39;175329.0;4.18;41.945;22.244
Q5;Quận 5;2023;11;46;35;159073.0;4.27;37.254;22.002
Q6;Quận 6;2023;11;46;47;233561.0;7.19;32.712;20.123
Q7;Quận 7;2023;11;46;60;360155.0;35.69;10.091;16.659
Q8;Quận 8;2023;11;46;106;424667.0;19.18;22.222;24.961
TB;Tân Bình;2023;11;46;117;474792.0;22.43;21.168;24.642
TP;Tân Phú;2023;11;46;108;485348.0;15.97;30.391;22.252
TD;Thủ Đức;2023;11;46;341;1169967.0;211.56;5.53;29.146
BC;Bình Chánh;2023;11;47;234;705508.0;252.69;2.793;33.168
BT;Bình Tân;2023;11;47;252;784173.0;52.02;15.074;32.136
BTH;Bình Thạnh;2023;11;47;117;499164.0;20.76;24.021;23.439
CG;Cần Giờ;2023;11;47;23;71526.0;704.45;102.0;32.156
CC;Củ Chi;2023;11;47;133;462047.0;434.77;1.063;28.785
GV;Gò Vấp;2023;11;47;154;676899.0;19.73;34.308;22.751
HM;Hóc Môn;2023;11;47;155;542243.0;109.17;4.967;28.585
NB;Nhà Bè;2023;11;47;63;206837.0;100.43;2.06;30.459
PN;Phú Nhuận;2023;11;47;22;163961.0;4.86;33.599;13.418
Q1;Quận 1;2023;11;47;42;142625.0;7.73;18.451;29.448
Q10;Quận 10;2023;11;47;38;234819.0;5.72;41.052;16.183
Q11;Quận 11;2023;11;47;34;209867.0;5.14;40.83;16.201
Q12;Quận 12;2023;11;47;149;620146.0;52.74;11.921;24.027
Q3;Quận 3;2023;11;47;26;190375.0;4.92;38.694;13.657
Q4;Quận 4;2023;11;47;35;175329.0;4.18;41.945;19.962
Q5;Quận 5;2023;11;47;25;159073.0;4.27;37.254;15.716
Q6;Quận 6;2023;11;47;42;233561.0;7.19;32.712;17.982
Q7;Quận 7;2023;11;47;74;360155.0;35.69;10.091;20.547
Q8;Quận 8;2023;11;47;85;424667.0;19.18;22.222;20.016
TB;Tân Bình;2023;11;47;126;474792.0;22.43;21.168;26.538
TP;Tân Phú;2023;11;47;110;485348.0;15.97;30.391;22.664
TD;Thủ Đức;2023;11;47;320;1169967.0;211.56;5.53;27.351
BC;Bình Chánh;2023;11;48;258;705508.0;252.69;2.793;36.569
BT;Bình Tân;2023;11;48;233;784173.0;52.02;15.074;29.713
BTH;Bình Thạnh;2023;11;48;105;499164.0;20.76;24.021;21.035
CG;Cần Giờ;2023;11;48;17;71526.0;704.45;102.0;23.768
CC;Củ Chi;2023;11;48;134;462047.0;434.77;1.063;29.001
GV;Gò Vấp;2023;11;48;148;676899.0;19.73;34.308;21.864
HM;Hóc Môn;2023;11;48;149;542243.0;109.17;4.967;27.478
NB;Nhà Bè;2023;11;48;65;206837.0;100.43;2.06;31.426
PN;Phú Nhuận;2023;11;48;30;163961.0;4.86;33.599;18.297
Q1;Quận 1;2023;11;48;44;142625.0;7.73;18.451;30.85
Q10;Quận 10;2023;11;48;31;234819.0;5.72;41.052;13.202
Q11;Quận 11;2023;11;48;37;209867.0;5.14;40.83;17.63
Q12;Quận 12;2023;11;48;142;620146.0;52.74;11.921;22.898
Q3;Quận 3;2023;11;48;19;190375.0;4.92;38.694;9.98
Q4;Quận 4;2023;11;48;33;175329.0;4.18;41.945;18.822
Q5;Quận 5;2023;11;48;23;159073.0;4.27;37.254;14.459
Q6;Quận 6;2023;11;48;45;233561.0;7.19;32.712;19.267
Q7;Quận 7;2023;11;48;76;360155.0;35.69;10.091;21.102
Q8;Quận 8;2023;11;48;73;424667.0;19.18;22.222;17.19
TB;Tân Bình;2023;11;48;113;474792.0;22.43;21.168;23.8
TP;Tân Phú;2023;11;48;111;485348.0;15.97;30.391;22.87
TD;Thủ Đức;2023;11;48;315;1169967.0;211.56;5.53;26.924
BC;Bình Chánh;2023;12;49;250;705508.0;252.69;2.793;35.435
BT;Bình Tân;2023;12;49;161;784173.0;52.02;15.074;20.531
BTH;Bình Thạnh;2023;12;49;107;499164.0;20.76;24.021;21.436
CG;Cần Giờ;2023;12;49;23;71526.0;704.45;102.0;32.156
CC;Củ Chi;2023;12;49;132;462047.0;434.77;1.063;28.569
GV;Gò Vấp;2023;12;49;146;676899.0;19.73;34.308;21.569
HM;Hóc Môn;2023;12;49;136;542243.0;109.17;4.967;25.081
NB;Nhà Bè;2023;12;49;60;206837.0;100.43;2.06;29.008
PN;Phú Nhuận;2023;12;49;29;163961.0;4.86;33.599;17.687
Q1;Quận 1;2023;12;49;20;142625.0;7.73;18.451;14.023
Q10;Quận 10;2023;12;49;31;234819.0;5.72;41.052;13.202
Q11;Quận 11;2023;12;49;32;209867.0;5.14;40.83;15.248
Q12;Quận 12;2023;12;49;141;620146.0;52.74;11.921;22.737
Q3;Quận 3;2023;12;49;20;190375.0;4.92;38.694;10.506
Q4;Quận 4;2023;12;49;43;175329.0;4.18;41.945;24.525
Q5;Quận 5;2023;12;49;22;159073.0;4.27;37.254;13.83
Q6;Quận 6;2023;12;49;41;233561.0;7.19;32.712;17.554
Q7;Quận 7;2023;12;49;70;360155.0;35.69;10.091;19.436
Q8;Quận 8;2023;12;49;71;424667.0;19.18;22.222;16.719
TB;Tân Bình;2023;12;49;125;474792.0;22.43;21.168;26.327
TP;Tân Phú;2023;12;49;91;485348.0;15.97;30.391;18.749
TD;Thủ Đức;2023;12;49;302;1169967.0;211.56;5.53;25.813
BC;Bình Chánh;2023;12;50;209;705508.0;252.69;2.793;29.624
BT;Bình Tân;2023;12;50;182;784173.0;52.02;15.074;23.209
BTH;Bình Thạnh;2023;12;50;77;499164.0;20.76;24.021;15.426
CG;Cần Giờ;2023;12;50;23;71526.0;704.45;102.0;32.156
CC;Củ Chi;2023;12;50;117;462047.0;434.77;1.063;25.322
GV;Gò Vấp;2023;12;50;140;676899.0;19.73;34.308;20.683
HM;Hóc Môn;2023;12;50;145;542243.0;109.17;4.967;26.741
NB;Nhà Bè;2023;12;50;52;206837.0;100.43;2.06;25.141
PN;Phú Nhuận;2023;12;50;22;163961.0;4.86;33.599;13.418
Q1;Quận 1;2023;12;50;27;142625.0;7.73;18.451;18.931
Q10;Quận 10;2023;12;50;32;234819.0;5.72;41.052;13.628
Q11;Quận 11;2023;12;50;33;209867.0;5.14;40.83;15.724
Q12;Quận 12;2023;12;50;121;620146.0;52.74;11.921;19.512
Q3;Quận 3;2023;12;50;19;190375.0;4.92;38.694;9.98
Q4;Quận 4;2023;12;50;22;175329.0;4.18;41.945;12.548
Q5;Quận 5;2023;12;50;18;159073.0;4.27;37.254;11.316
Q6;Quận 6;2023;12;50;43;233561.0;7.19;32.712;18.411
Q7;Quận 7;2023;12;50;62;360155.0;35.69;10.091;17.215
Q8;Quận 8;2023;12;50;64;424667.0;19.18;22.222;15.071
TB;Tân Bình;2023;12;50;96;474792.0;22.43;21.168;20.219
TP;Tân Phú;2023;12;50;114;485348.0;15.97;30.391;23.488
TD;Thủ Đức;2023;12;50;267;1169967.0;211.56;5.53;22.821
BC;Bình Chánh;2023;12;51;265;705508.0;252.69;2.793;37.562
BT;Bình Tân;2023;12;51;183;784173.0;52.02;15.074;23.337
BTH;Bình Thạnh;2023;12;51;93;499164.0;20.76;24.021;18.631
CG;Cần Giờ;2023;12;51;19;71526.0;704.45;102.0;26.564
CC;Củ Chi;2023;12;51;127;462047.0;434.77;1.063;27.486
GV;Gò Vấp;2023;12;51;141;676899.0;19.73;34.308;20.83
HM;Hóc Môn;2023;12;51;132;542243.0;109.17;4.967;24.343
NB;Nhà Bè;2023;12;51;55;206837.0;100.43;2.06;26.591
PN;Phú Nhuận;2023;12;51;25;163961.0;4.86;33.599;15.248
Q1;Quận 1;2023;12;51;27;142625.0;7.73;18.451;18.931
Q10;Quận 10;2023;12;51;30;234819.0;5.72;41.052;12.776
Q11;Quận 11;2023;12;51;35;209867.0;5.14;40.83;16.677
Q12;Quận 12;2023;12;51;133;620146.0;52.74;11.921;21.447
Q3;Quận 3;2023;12;51;26;190375.0;4.92;38.694;13.657
Q4;Quận 4;2023;12;51;28;175329.0;4.18;41.945;15.97
Q5;Quận 5;2023;12;51;22;159073.0;4.27;37.254;13.83
Q6;Quận 6;2023;12;51;46;233561.0;7.19;32.712;19.695
Q7;Quận 7;2023;12;51;65;360155.0;35.69;10.091;18.048
Q8;Quận 8;2023;12;51;78;424667.0;19.18;22.222;18.367
TB;Tân Bình;2023;12;51;85;474792.0;22.43;21.168;17.903
TP;Tân Phú;2023;12;51;108;485348.0;15.97;30.391;22.252
TD;Thủ Đức;2023;12;51;296;1169967.0;211.56;5.53;25.3
BC;Bình Chánh;2023;12;52;196;705508.0;252.69;2.793;27.781
BT;Bình Tân;2023;12;52;176;784173.0;52.02;15.074;22.444
BTH;Bình Thạnh;2023;12;52;121;499164.0;20.76;24.021;24.241
CG;Cần Giờ;2023;12;52;16;71526.0;704.45;102.0;22.369
CC;Củ Chi;2023;12;52;105;462047.0;434.77;1.063;22.725
GV;Gò Vấp;2023;12;52;140;676899.0;19.73;34.308;20.683
HM;Hóc Môn;2023;12;52;135;542243.0;109.17;4.967;24.897
NB;Nhà Bè;2023;12;52;35;206837.0;100.43;2.06;16.922
PN;Phú Nhuận;2023;12;52;19;163961.0;4.86;33.599;11.588
Q1;Quận 1;2023;12;52;27;142625.0;7.73;18.451;18.931
Q10;Quận 10;2023;12;52;24;234819.0;5.72;41.052;10.221
Q11;Quận 11;2023;12;52;34;209867.0;5.14;40.83;16.201
Q12;Quận 12;2023;12;52;133;620146.0;52.74;11.921;21.447
Q3;Quận 3;2023;12;52;22;190375.0;4.92;38.694;11.556
Q4;Quận 4;2023;12;52;35;175329.0;4.18;41.945;19.962
Q5;Quận 5;2023;12;52;27;159073.0;4.27;37.254;16.973
Q6;Quận 6;2023;12;52;41;233561.0;7.19;32.712;17.554
Q7;Quận 7;2023;12;52;50;360155.0;35.69;10.091;13.883
Q8;Quận 8;2023;12;52;70;424667.0;19.18;22.222;16.484
TB;Tân Bình;2023;12;52;96;474792.0;22.43;21.168;20.219
TP;Tân Phú;2023;12;52;86;485348.0;15.97;30.391;17.719
TD;Thủ Đức;2023;12;52;262;1169967.0;211.56;5.53;22.394
BC;Bình Chánh;2024;1;1;163;705508.0;252.69;2.793;23.104
BT;Bình Tân;2024;1;1;123;784173.0;52.02;15.074;15.685
BTH;Bình Thạnh;2024;1;1;77;499164.0;20.76;24.021;15.426
CG;Cần Giờ;2024;1;1;6;71526.0;704.45;102.0;8.389
CC;Củ Chi;2024;1;1;72;462047.0;434.77;1.063;15.583
GV;Gò Vấp;2024;1;1;106;676899.0;19.73;34.308;15.66
HM;Hóc Môn;2024;1;1;95;542243.0;109.17;4.967;17.52
NB;Nhà Bè;2024;1;1;24;206837.0;100.43;2.06;11.603
PN;Phú Nhuận;2024;1;1;13;163961.0;4.86;33.599;7.929
Q1;Quận 1;2024;1;1;23;142625.0;7.73;18.451;16.126
Q10;Quận 10;2024;1;1;26;234819.0;5.72;41.052;11.072
Q11;Quận 11;2024;1;1;24;209867.0;5.14;40.83;11.436
Q12;Quận 12;2024;1;1;82;620146.0;52.74;11.921;13.223
Q3;Quận 3;2024;1;1;10;190375.0;4.92;38.694;5.253
Q4;Quận 4;2024;1;1;24;175329.0;4.18;41.945;13.689
Q5;Quận 5;2024;1;1;18;159073.0;4.27;37.254;11.316
Q6;Quận 6;2024;1;1;31;233561.0;7.19;32.712;13.273
Q7;Quận 7;2024;1;1;47;360155.0;35.69;10.091;13.05
Q8;Quận 8;2024;1;1;53;424667.0;19.18;22.222;12.48
TB;Tân Bình;2024;1;1;60;474792.0;22.43;21.168;12.637
TP;Tân Phú;2024;1;1;61;485348.0;15.97;30.391;12.568
TD;Thủ Đức;2024;1;1;197;1169967.0;211.56;5.53;16.838
BC;Bình Chánh;2024;1;2;147;705508.0;252.69;2.793;20.836
BT;Bình Tân;2024;1;2;143;784173.0;52.02;15.074;18.236
BTH;Bình Thạnh;2024;1;2;57;499164.0;20.76;24.021;11.419
CG;Cần Giờ;2024;1;2;8;71526.0;704.45;102.0;11.185
CC;Củ Chi;2024;1;2;89;462047.0;434.77;1.063;19.262
GV;Gò Vấp;2024;1;2;99;676899.0;19.73;34.308;14.626
HM;Hóc Môn;2024;1;2;91;542243.0;109.17;4.967;16.782
NB;Nhà Bè;2024;1;2;39;206837.0;100.43;2.06;18.855
PN;Phú Nhuận;2024;1;2;14;163961.0;4.86;33.599;8.539
Q1;Quận 1;2024;1;2;20;142625.0;7.73;18.451;14.023
Q10;Quận 10;2024;1;2;24;234819.0;5.72;41.052;10.221
Q11;Quận 11;2024;1;2;19;209867.0;5.14;40.83;9.053
Q12;Quận 12;2024;1;2;79;620146.0;52.74;11.921;12.739
Q3;Quận 3;2024;1;2;15;190375.0;4.92;38.694;7.879
Q4;Quận 4;2024;1;2;16;175329.0;4.18;41.945;9.126
Q5;Quận 5;2024;1;2;20;159073.0;4.27;37.254;12.573
Q6;Quận 6;2024;1;2;22;233561.0;7.19;32.712;9.419
Q7;Quận 7;2024;1;2;41;360155.0;35.69;10.091;11.384
Q8;Quận 8;2024;1;2;47;424667.0;19.18;22.222;11.067
TB;Tân Bình;2024;1;2;84;474792.0;22.43;21.168;17.692
TP;Tân Phú;2024;1;2;75;485348.0;15.97;30.391;15.453
TD;Thủ Đức;2024;1;2;177;1169967.0;211.56;5.53;15.129
BC;Bình Chánh;2024;1;3;147;705508.0;252.69;2.793;20.836
BT;Bình Tân;2024;1;3;120;784173.0;52.02;15.074;15.303
BTH;Bình Thạnh;2024;1;3;84;499164.0;20.76;24.021;16.828
CG;Cần Giờ;2024;1;3;15;71526.0;704.45;102.0;20.971
CC;Củ Chi;2024;1;3;110;462047.0;434.77;1.063;23.807
GV;Gò Vấp;2024;1;3;106;676899.0;19.73;34.308;15.66
HM;Hóc Môn;2024;1;3;94;542243.0;109.17;4.967;17.335
NB;Nhà Bè;2024;1;3;46;206837.0;100.43;2.06;22.24
PN;Phú Nhuận;2024;1;3;19;163961.0;4.86;33.599;11.588
Q1;Quận 1;2024;1;3;19;142625.0;7.73;18.451;13.322
Q10;Quận 10;2024;1;3;20;234819.0;5.72;41.052;8.517
Q11;Quận 11;2024;1;3;34;209867.0;5.14;40.83;16.201
Q12;Quận 12;2024;1;3;85;620146.0;52.74;11.921;13.706
Q3;Quận 3;2024;1;3;13;190375.0;4.92;38.694;6.829
Q4;Quận 4;2024;1;3;21;175329.0;4.18;41.945;11.977
Q5;Quận 5;2024;1;3;20;159073.0;4.27;37.254;12.573
Q6;Quận 6;2024;1;3;26;233561.0;7.19;32.712;11.132
Q7;Quận 7;2024;1;3;37;360155.0;35.69;10.091;10.273
Q8;Quận 8;2024;1;3;51;424667.0;19.18;22.222;12.009
TB;Tân Bình;2024;1;3;53;474792.0;22.43;21.168;11.163
TP;Tân Phú;2024;1;3;74;485348.0;15.97;30.391;15.247
TD;Thủ Đức;2024;1;3;194;1169967.0;211.56;5.53;16.582
BC;Bình Chánh;2024;1;4;173;705508.0;252.69;2.793;24.521
BT;Bình Tân;2024;1;4;130;784173.0;52.02;15.074;16.578
BTH;Bình Thạnh;2024;1;4;57;499164.0;20.76;24.021;11.419
CG;Cần Giờ;2024;1;4;12;71526.0;704.45;102.0;16.777
CC;Củ Chi;2024;1;4;80;462047.0;434.77;1.063;17.314
GV;Gò Vấp;2024;1;4;103;676899.0;19.73;34.308;15.216
HM;Hóc Môn;2024;1;4;81;542243.0;109.17;4.967;14.938
NB;Nhà Bè;2024;1;4;30;206837.0;100.43;2.06;14.504
PN;Phú Nhuận;2024;1;4;16;163961.0;4.86;33.599;9.758
Q1;Quận 1;2024;1;4;21;142625.0;7.73;18.451;14.724
Q10;Quận 10;2024;1;4;19;234819.0;5.72;41.052;8.091
Q11;Quận 11;2024;1;4;26;209867.0;5.14;40.83;12.389
Q12;Quận 12;2024;1;4;94;620146.0;52.74;11.921;15.158
Q3;Quận 3;2024;1;4;18;190375.0;4.92;38.694;9.455
Q4;Quận 4;2024;1;4;18;175329.0;4.18;41.945;10.266
Q5;Quận 5;2024;1;4;12;159073.0;4.27;37.254;7.544
Q6;Quận 6;2024;1;4;32;233561.0;7.19;32.712;13.701
Q7;Quận 7;2024;1;4;39;360155.0;35.69;10.091;10.829
Q8;Quận 8;2024;1;4;60;424667.0;19.18;22.222;14.129
TB;Tân Bình;2024;1;4;70;474792.0;22.43;21.168;14.743
TP;Tân Phú;2024;1;4;71;485348.0;15.97;30.391;14.629
TD;Thủ Đức;2024;1;4;168;1169967.0;211.56;5.53;14.359
BC;Bình Chánh;2024;1;5;172;705508.0;252.69;2.793;24.38
BT;Bình Tân;2024;1;5;133;784173.0;52.02;15.074;16.961
BTH;Bình Thạnh;2024;1;5;90;499164.0;20.76;24.021;18.03
CG;Cần Giờ;2024;1;5;14;71526.0;704.45;102.0;19.573
CC;Củ Chi;2024;1;5;85;462047.0;434.77;1.063;18.396
GV;Gò Vấp;2024;1;5;88;676899.0;19.73;34.308;13.0
HM;Hóc Môn;2024;1;5;107;542243.0;109.17;4.967;19.733
NB;Nhà Bè;2024;1;5;29;206837.0;100.43;2.06;14.021
PN;Phú Nhuận;2024;1;5;15;163961.0;4.86;33.599;9.149
Q1;Quận 1;2024;1;5;14;142625.0;7.73;18.451;9.816
Q10;Quận 10;2024;1;5;17;234819.0;5.72;41.052;7.24
Q11;Quận 11;2024;1;5;27;209867.0;5.14;40.83;12.865
Q12;Quận 12;2024;1;5;98;620146.0;52.74;11.921;15.803
Q3;Quận 3;2024;1;5;14;190375.0;4.92;38.694;7.354
Q4;Quận 4;2024;1;5;20;175329.0;4.18;41.945;11.407
Q5;Quận 5;2024;1;5;19;159073.0;4.27;37.254;11.944
Q6;Quận 6;2024;1;5;39;233561.0;7.19;32.712;16.698
Q7;Quận 7;2024;1;5;56;360155.0;35.69;10.091;15.549
Q8;Quận 8;2024;1;5;56;424667.0;19.18;22.222;13.187
TB;Tân Bình;2024;1;5;66;474792.0;22.43;21.168;13.901
TP;Tân Phú;2024;1;5;70;485348.0;15.97;30.391;14.423
TD;Thủ Đức;2024;1;5;184;1169967.0;211.56;5.53;15.727
BC;Bình Chánh;2024;2;6;137;705508.0;252.69;2.793;19.419
BT;Bình Tân;2024;2;6;112;784173.0;52.02;15.074;14.283
BTH;Bình Thạnh;2024;2;6;77;499164.0;20.76;24.021;15.426
CG;Cần Giờ;2024;2;6;8;71526.0;704.45;102.0;11.185
CC;Củ Chi;2024;2;6;71;462047.0;434.77;1.063;15.366
GV;Gò Vấp;2024;2;6;106;676899.0;19.73;34.308;15.66
HM;Hóc Môn;2024;2;6;95;542243.0;109.17;4.967;17.52
NB;Nhà Bè;2024;2;6;40;206837.0;100.43;2.06;19.339
PN;Phú Nhuận;2024;2;6;16;163961.0;4.86;33.599;9.758
Q1;Quận 1;2024;2;6;26;142625.0;7.73;18.451;18.23
Q10;Quận 10;2024;2;6;16;234819.0;5.72;41.052;6.814
Q11;Quận 11;2024;2;6;21;209867.0;5.14;40.83;10.006
Q12;Quận 12;2024;2;6;77;620146.0;52.74;11.921;12.416
Q3;Quận 3;2024;2;6;21;190375.0;4.92;38.694;11.031
Q4;Quận 4;2024;2;6;25;175329.0;4.18;41.945;14.259
Q5;Quận 5;2024;2;6;17;159073.0;4.27;37.254;10.687
Q6;Quận 6;2024;2;6;41;233561.0;7.19;32.712;17.554
Q7;Quận 7;2024;2;6;55;360155.0;35.69;10.091;15.271
Q8;Quận 8;2024;2;6;47;424667.0;19.18;22.222;11.067
TB;Tân Bình;2024;2;6;62;474792.0;22.43;21.168;13.058
TP;Tân Phú;2024;2;6;69;485348.0;15.97;30.391;14.217
TD;Thủ Đức;2024;2;6;188;1169967.0;211.56;5.53;16.069
BC;Bình Chánh;2024;2;7;162;705508.0;252.69;2.793;22.962
BT;Bình Tân;2024;2;7;142;784173.0;52.02;15.074;18.108
BTH;Bình Thạnh;2024;2;7;74;499164.0;20.76;24.021;14.825
CG;Cần Giờ;2024;2;7;14;71526.0;704.45;102.0;19.573
CC;Củ Chi;2024;2;7;73;462047.0;434.77;1.063;15.799
GV;Gò Vấp;2024;2;7;89;676899.0;19.73;34.308;13.148
HM;Hóc Môn;2024;2;7;91;542243.0;109.17;4.967;16.782
NB;Nhà Bè;2024;2;7;53;206837.0;100.43;2.06;25.624
PN;Phú Nhuận;2024;2;7;12;163961.0;4.86;33.599;7.319
Q1;Quận 1;2024;2;7;17;142625.0;7.73;18.451;11.919
Q10;Quận 10;2024;2;7;20;234819.0;5.72;41.052;8.517
Q11;Quận 11;2024;2;7;27;209867.0;5.14;40.83;12.865
Q12;Quận 12;2024;2;7;101;620146.0;52.74;11.921;16.286
Q3;Quận 3;2024;2;7;8;190375.0;4.92;38.694;4.202
Q4;Quận 4;2024;2;7;17;175329.0;4.18;41.945;9.696
Q5;Quận 5;2024;2;7;26;159073.0;4.27;37.254;16.345
Q6;Quận 6;2024;2;7;36;233561.0;7.19;32.712;15.414
Q7;Quận 7;2024;2;7;51;360155.0;35.69;10.091;14.161
Q8;Quận 8;2024;2;7;45;424667.0;19.18;22.222;10.597
TB;Tân Bình;2024;2;7;71;474792.0;22.43;21.168;14.954
TP;Tân Phú;2024;2;7;63;485348.0;15.97;30.391;12.98
TD;Thủ Đức;2024;2;7;214;1169967.0;211.56;5.53;18.291
BC;Bình Chánh;2024;2;8;171;705508.0;252.69;2.793;24.238
BT;Bình Tân;2024;2;8;146;784173.0;52.02;15.074;18.618
BTH;Bình Thạnh;2024;2;8;73;499164.0;20.76;24.021;14.624
CG;Cần Giờ;2024;2;8;12;71526.0;704.45;102.0;16.777
CC;Củ Chi;2024;2;8;66;462047.0;434.77;1.063;14.284
GV;Gò Vấp;2024;2;8;110;676899.0;19.73;34.308;16.251
HM;Hóc Môn;2024;2;8;83;542243.0;109.17;4.967;15.307
NB;Nhà Bè;2024;2;8;33;206837.0;100.43;2.06;15.955
PN;Phú Nhuận;2024;2;8;14;163961.0;4.86;33.599;8.539
Q1;Quận 1;2024;2;8;14;142625.0;7.73;18.451;9.816
Q10;Quận 10;2024;2;8;21;234819.0;5.72;41.052;8.943
Q11;Quận 11;2024;2;8;28;209867.0;5.14;40.83;13.342
Q12;Quận 12;2024;2;8;99;620146.0;52.74;11.921;15.964
Q3;Quận 3;2024;2;8;19;190375.0;4.92;38.694;9.98
Q4;Quận 4;2024;2;8;19;175329.0;4.18;41.945;10.837
Q5;Quận 5;2024;2;8;20;159073.0;4.27;37.254;12.573
Q6;Quận 6;2024;2;8;29;233561.0;7.19;32.712;12.416
Q7;Quận 7;2024;2;8;56;360155.0;35.69;10.091;15.549
Q8;Quận 8;2024;2;8;52;424667.0;19.18;22.222;12.245
TB;Tân Bình;2024;2;8;61;474792.0;22.43;21.168;12.848
TP;Tân Phú;2024;2;8;66;485348.0;15.97;30.391;13.598
TD;Thủ Đức;2024;2;8;203;1169967.0;211.56;5.53;17.351
BC;Bình Chánh;2024;2;9;172;705508.0;252.69;2.793;24.38
BT;Bình Tân;2024;2;9;139;784173.0;52.02;15.074;17.726
BTH;Bình Thạnh;2024;2;9;70;499164.0;20.76;24.021;14.023
CG;Cần Giờ;2024;2;9;13;71526.0;704.45;102.0;18.175
CC;Củ Chi;2024;2;9;96;462047.0;434.77;1.063;20.777
GV;Gò Vấp;2024;2;9;120;676899.0;19.73;34.308;17.728
HM;Hóc Môn;2024;2;9;96;542243.0;109.17;4.967;17.704
NB;Nhà Bè;2024;2;9;29;206837.0;100.43;2.06;14.021
PN;Phú Nhuận;2024;2;9;9;163961.0;4.86;33.599;5.489
Q1;Quận 1;2024;2;9;19;142625.0;7.73;18.451;13.322
Q10;Quận 10;2024;2;9;18;234819.0;5.72;41.052;7.665
Q11;Quận 11;2024;2;9;24;209867.0;5.14;40.83;11.436
Q12;Quận 12;2024;2;9;99;620146.0;52.74;11.921;15.964
Q3;Quận 3;2024;2;9;15;190375.0;4.92;38.694;7.879
Q4;Quận 4;2024;2;9;20;175329.0;4.18;41.945;11.407
Q5;Quận 5;2024;2;9;14;159073.0;4.27;37.254;8.801
Q6;Quận 6;2024;2;9;26;233561.0;7.19;32.712;11.132
Q7;Quận 7;2024;2;9;53;360155.0;35.69;10.091;14.716
Q8;Quận 8;2024;2;9;56;424667.0;19.18;22.222;13.187
TB;Tân Bình;2024;2;9;54;474792.0;22.43;21.168;11.373
TP;Tân Phú;2024;2;9;65;485348.0;15.97;30.391;13.392
TD;Thủ Đức;2024;2;9;210;1169967.0;211.56;5.53;17.949
BC;Bình Chánh;2024;3;10;151;705508.0;252.69;2.793;21.403
BT;Bình Tân;2024;3;10;129;784173.0;52.02;15.074;16.45
BTH;Bình Thạnh;2024;3;10;95;499164.0;20.76;24.021;19.032
CG;Cần Giờ;2024;3;10;12;71526.0;704.45;102.0;16.777
CC;Củ Chi;2024;3;10;86;462047.0;434.77;1.063;18.613
GV;Gò Vấp;2024;3;10;86;676899.0;19.73;34.308;12.705
HM;Hóc Môn;2024;3;10;102;542243.0;109.17;4.967;18.811
NB;Nhà Bè;2024;3;10;34;206837.0;100.43;2.06;16.438
PN;Phú Nhuận;2024;3;10;14;163961.0;4.86;33.599;8.539
Q1;Quận 1;2024;3;10;19;142625.0;7.73;18.451;13.322
Q10;Quận 10;2024;3;10;22;234819.0;5.72;41.052;9.369
Q11;Quận 11;2024;3;10;33;209867.0;5.14;40.83;15.724
Q12;Quận 12;2024;3;10;112;620146.0;52.74;11.921;18.06
Q3;Quận 3;2024;3;10;19;190375.0;4.92;38.694;9.98
Q4;Quận 4;2024;3;10;13;175329.0;4.18;41.945;7.415
Q5;Quận 5;2024;3;10;19;159073.0;4.27;37.254;11.944
Q6;Quận 6;2024;3;10;33;233561.0;7.19;32.712;14.129
Q7;Quận 7;2024;3;10;65;360155.0;35.69;10.091;18.048
Q8;Quận 8;2024;3;10;45;424667.0;19.18;22.222;10.597
